src,satb,articulation,instrument,duration_s,dest
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_B1_v2_RR1.wav,T,pizzicato,Cellos,4.0,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_B1_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_B3_v1_RR2.wav,T,pizzicato,Cellos,1.75,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_B3_v1_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_B3_v2_RR2.wav,T,pizzicato,Cellos,1.88,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_B3_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_C1_v1_RR1.wav,T,pizzicato,Cellos,3.14,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_C1_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_C1_v2_RR1.wav,T,pizzicato,Cellos,3.71,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_C1_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_C3_v1_RR1.wav,T,pizzicato,Cellos,2.66,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_C3_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_C3_v2_RR2.wav,T,pizzicato,Cellos,2.71,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_C3_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_D2_v1_RR2.wav,T,pizzicato,Cellos,2.91,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_D2_v1_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_D2_v2_RR1.wav,T,pizzicato,Cellos,2.91,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_D2_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_D4_v1_RR1.wav,T,pizzicato,Cellos,0.93,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_D4_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_D4_v2_RR1.wav,T,pizzicato,Cellos,1.31,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_D4_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_E1_v1_RR2.wav,T,pizzicato,Cellos,2.6,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_E1_v1_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_E1_v2_RR2.wav,T,pizzicato,Cellos,3.8,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_E1_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_E3_v1_RR1.wav,T,pizzicato,Cellos,1.94,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_E3_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_E3_v2_RR1.wav,T,pizzicato,Cellos,2.32,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_E3_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_F2_v1_RR1.wav,T,pizzicato,Cellos,2.5,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_F2_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_F2_v2_RR1.wav,T,pizzicato,Cellos,1.81,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_F2_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_F4_v1_RR1.wav,T,pizzicato,Cellos,0.87,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_F4_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_F4_v2_RR2.wav,T,pizzicato,Cellos,1.31,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_F4_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_G1_v1_RR1.wav,T,pizzicato,Cellos,3.22,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_G1_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_G1_v2_RR2.wav,T,pizzicato,Cellos,3.7,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_G1_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_G3_v1_RR1.wav,T,pizzicato,Cellos,2.82,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_G3_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/pizzT/pizzT_G3_v2_RR2.wav,T,pizzicato,Cellos,2.88,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/pizzT_G3_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_A2_v1_RR1.wav,T,pizzicato,Cellos,1.59,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_A2_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_A2_v1_RR2.wav,T,pizzicato,Cellos,1.35,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_A2_v1_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_A2_v2_RR1-PB.wav,T,pizzicato,Cellos,2.86,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_A2_v2_RR1-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_A2_v2_RR1.wav,T,pizzicato,Cellos,3.38,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_A2_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_A2_v2_RR2.wav,T,pizzicato,Cellos,3.29,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_A2_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_B1_v1_RR1.wav,T,pizzicato,Cellos,1.74,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_B1_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_B1_v1_RR2.wav,T,pizzicato,Cellos,1.9,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_B1_v1_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_B1_v2_RR1.wav,T,pizzicato,Cellos,1.8,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_B1_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_B1_v2_RR2.wav,T,pizzicato,Cellos,1.99,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_B1_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_B3_v1_RR1.wav,T,pizzicato,Cellos,1.53,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_B3_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_B3_v1_RR2.wav,T,pizzicato,Cellos,1.39,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_B3_v1_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_B3_v2_RR1-PB.wav,T,pizzicato,Cellos,2.18,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_B3_v2_RR1-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_B3_v2_RR1.wav,T,pizzicato,Cellos,2.29,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_B3_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_B3_v2_RR2.wav,T,pizzicato,Cellos,2.25,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_B3_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_C1_v1_RR1.wav,T,pizzicato,Cellos,3.12,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_C1_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_C1_v1_RR2.wav,T,pizzicato,Cellos,3.22,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_C1_v1_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_C1_v2_RR1.wav,T,pizzicato,Cellos,3.23,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_C1_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_C1_v2_RR2.wav,T,pizzicato,Cellos,3.5,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_C1_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_C3_v1_RR1.wav,T,pizzicato,Cellos,1.51,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_C3_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_C3_v1_RR2.wav,T,pizzicato,Cellos,1.68,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_C3_v1_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_C3_v2_RR1.wav,T,pizzicato,Cellos,2.03,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_C3_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_C3_v2_RR2.wav,T,pizzicato,Cellos,2.89,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_C3_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_D2_v1_RR1.wav,T,pizzicato,Cellos,1.49,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_D2_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_D2_v1_RR2.wav,T,pizzicato,Cellos,1.41,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_D2_v1_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_D2_v2_RR1.wav,T,pizzicato,Cellos,3.39,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_D2_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_D2_v2_RR2.wav,T,pizzicato,Cellos,2.96,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_D2_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_D4_v1_RR1.wav,T,pizzicato,Cellos,1.3,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_D4_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_D4_v1_RR2.wav,T,pizzicato,Cellos,1.55,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_D4_v1_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_D4_v2_RR1.wav,T,pizzicato,Cellos,1.65,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_D4_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_D4_v2_RR2.wav,T,pizzicato,Cellos,1.52,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_D4_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_E1_v1_RR1.wav,T,pizzicato,Cellos,1.14,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_E1_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_E1_v1_RR2.wav,T,pizzicato,Cellos,1.36,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_E1_v1_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_E1_v2_RR1.wav,T,pizzicato,Cellos,1.74,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_E1_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_E1_v2_RR2.wav,T,pizzicato,Cellos,1.87,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_E1_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_E3_v1_RR1.wav,T,pizzicato,Cellos,1.36,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_E3_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_E3_v1_RR2.wav,T,pizzicato,Cellos,1.17,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_E3_v1_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_E3_v2_RR1.wav,T,pizzicato,Cellos,1.81,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_E3_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_E3_v2_RR2.wav,T,pizzicato,Cellos,2.27,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_E3_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_F2_v1_RR1.wav,T,pizzicato,Cellos,1.08,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_F2_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_F2_v1_RR2.wav,T,pizzicato,Cellos,1.12,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_F2_v1_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_F2_v2_RR1.wav,T,pizzicato,Cellos,1.28,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_F2_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_F2_v2_RR2.wav,T,pizzicato,Cellos,1.51,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_F2_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_F4_v1_RR1.wav,T,pizzicato,Cellos,0.78,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_F4_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_F4_v1_RR2.wav,T,pizzicato,Cellos,0.88,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_F4_v1_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_F4_v2_RR1.wav,T,pizzicato,Cellos,0.77,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_F4_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_F4_v2_RR2.wav,T,pizzicato,Cellos,1.35,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_F4_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_G1_v1_RR1.wav,T,pizzicato,Cellos,2.14,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_G1_v1_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_G1_v1_RR2.wav,T,pizzicato,Cellos,1.87,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_G1_v1_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_G1_v2_RR1.wav,T,pizzicato,Cellos,3.24,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_G1_v2_RR1.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_G1_v2_RR2.wav,T,pizzicato,Cellos,2.86,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_G1_v2_RR2.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/VSCO2-CE/Strings/Cello Section/spic/spic_G3_v1_RR1.wav,T,pizzicato,Cellos,1.36,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/pizzicato/Cellos/spic_G3_v1_RR1.wav
